word,monthyear,stateCode,Region,cases,totalTokens,tokenProp
anime,2014-01-01,OK,South,31,6496530,4.771778164650975e-6
anime,2014-01-01,OR,West,22,2965901,7.417644756180331e-6
anime,2014-01-01,PA,Northeast,88,16769836,5.247517029981688e-6
anime,2014-01-01,SC,South,32,8477524,3.7746870430564397e-6
anime,2014-01-01,SD,Midwest,5,572866,8.728044603799143e-6
anime,2014-01-01,TN,South,60,8667708,6.9222451886934815e-6
anime,2014-01-01,TX,South,568,69224689,8.205165067624934e-6
anime,2014-01-01,UT,West,43,4970948,8.65026147929932e-6
anime,2014-01-01,VA,South,31,6775137,4.575553232355301e-6
anime,2014-01-01,VT,Northeast,4,444961,8.989551893311999e-6
anime,2014-01-01,WA,West,107,12407001,8.624163083407505e-6
anime,2014-01-01,WI,Midwest,31,7725230,4.012825508107849e-6
anime,2014-01-01,WV,South,10,2481647,4.029581967137147e-6
anime,2014-01-01,WY,West,1,174106,5.743627445349385e-6
anime,2014-02-01,AL,South,55,9458183,5.815070399885475e-6
anime,2014-02-01,AR,South,5,1690388,2.957900789641195e-6
anime,2014-02-01,AZ,West,67,11613103,5.76934519568112e-6
anime,2014-02-01,CA,West,906,75377577,1.2019489562526002e-5
anime,2014-02-01,CO,West,41,6731083,6.091144619669673e-6
anime,2014-02-01,CT,Northeast,63,7663606,8.220673140033556e-6
anime,2014-02-01,DE,South,12,575894,2.0837167951046547e-5
anime,2014-02-01,FL,South,301,35399973,8.502831343967409e-6
anime,2014-02-01,GA,South,237,17580577,1.3480786210828006e-5
anime,2014-02-01,IA,Midwest,22,4103508,5.3612665066084925e-06
anime,2014-02-01,ID,West,7,1337024,5.235508113541717e-6
anime,2014-02-01,IL,Midwest,11,4248795,2.5889693430725653e-6
anime,2014-02-01,IN,Midwest,28,8361959,3.348497642717454e-6
anime,2014-02-01,KS,Midwest,13,3297400,3.942500151634621e-6
anime,2014-02-01,KY,South,7,2682124,2.6098718776611373e-6
anime,2014-02-01,LA,South,50,10157447,4.9224967651812505e-6
anime,2014-02-01,MA,Northeast,17,2649262,6.416881380550508e-6
anime,2014-02-01,MD,South,37,7298011,5.06987451786521e-6
anime,2014-02-01,ME,Northeast,5,1425918,3.5065129972410756e-6
anime,2014-02-01,MI,Midwest,115,21750124,5.287326178002479e-6
anime,2014-02-01,MN,Midwest,3,1178768,2.545030065288505e-6
anime,2014-02-01,MO,Midwest,15,1915419,7.8311847172864e-6
anime,2014-02-01,MS,South,8,1724387,4.639329802416743e-6
anime,2014-02-01,MT,West,0,320504,0
anime,2014-02-01,NC,South,48,11822642,4.060006215192848e-6
anime,2014-02-01,ND,Midwest,0,131641,0
anime,2014-02-01,NE,Midwest,2,791568,2.5266306874456775e-6
anime,2014-02-01,NH,Northeast,10,559513,1.7872685710609046e-5
anime,2014-02-01,NJ,Northeast,7,2266678,3.088219853018382e-6
anime,2014-02-01,NM,West,18,2058135,8.745781982231486e-6
anime,2014-02-01,NV,West,84,6680277,1.2574328878877328e-5
anime,2014-02-01,NY,Northeast,79,12467417,6.3365170187216805e-6
anime,2014-02-01,OH,Midwest,116,21684074,5.3495482444857915e-6
anime,2014-02-01,OK,South,10,5831424,1.7148470082093155e-6
anime,2014-02-01,OR,West,13,2739871,4.744748931610284e-6
anime,2014-02-01,PA,Northeast,52,14805391,3.5122341584899718e-6
anime,2014-02-01,SC,South,23,7218601,3.186212951789412e-6
anime,2014-02-01,SD,Midwest,1,447823,2.2330251014351652e-6
anime,2014-02-01,TN,South,33,7565603,4.361846636679191e-6
anime,2014-02-01,TX,South,547,58021947,9.427467161693144e-6
anime,2014-02-01,UT,West,39,4076804,9.566317144508297e-6
anime,2014-02-01,VA,South,41,5931574,6.912161932060529e-6
anime,2014-02-01,VT,Northeast,2,382691,5.226148511462251e-6
anime,2014-02-01,WA,West,88,10795044,8.15188895941508e-6
anime,2014-02-01,WI,Midwest,71,6372834,1.1141040234219187e-5
anime,2014-02-01,WV,South,7,2073119,3.376554843209676e-6
anime,2014-02-01,WY,West,1,149940,6.669334400426838e-6
anime,2014-03-01,AL,South,81,8254492,9.812838876093163e-6
anime,2014-03-01,AR,South,6,1693051,3.543897968814879e-6
anime,2014-03-01,AZ,West,100,11941217,8.374355813147019e-6
anime,2014-03-01,CA,West,859,76462834,1.1234216089871846e-5
anime,2014-03-01,CO,West,23,6366166,3.612849554975475e-6
anime,2014-03-01,CT,Northeast,43,7025424,6.120627025500525e-6
anime,2014-03-01,DE,South,22,573452,3.8364152535870484e-5
anime,2014-03-01,FL,South,275,37550973,7.32337881098314e-6
anime,2014-03-01,GA,South,213,16450366,1.2948040183422059e-5
anime,2014-03-01,IA,Midwest,16,3619347,4.420686936068854e-6
anime,2014-03-01,ID,West,4,1240758,3.2238357520161064e-6
anime,2014-03-01,IL,Midwest,24,3882593,6.181435963027801e-6
anime,2014-03-01,IN,Midwest,33,7660369,4.307886473876128e-6
anime,2014-03-01,KS,Midwest,16,2850943,5.612178145967843e-6
anime,2014-03-01,KY,South,5,2424712,2.0621005711193742e-6
anime,2014-03-01,LA,South,53,10944621,4.84256147380526e-6
anime,2014-03-01,MA,Northeast,19,2378741,7.987418554605146e-6
anime,2014-03-01,MD,South,74,7364773,1.0047831752587622e-5
anime,2014-03-01,ME,Northeast,5,1378510,3.6271046274600836e-06
anime,2014-03-01,MI,Midwest,145,21868965,6.630400661393898e-6
anime,2014-03-01,MN,Midwest,3,1001237,2.9962935848355582e-6
anime,2014-03-01,MO,Midwest,13,1654380,7.857928650007857e-6
anime,2014-03-01,MS,South,8,1771011,4.517193851421589e-6
anime,2014-03-01,MT,West,1,308563,3.2408292633919165e-6
anime,2014-03-01,NC,South,47,11007691,4.269741946789749e-6
anime,2014-03-01,ND,Midwest,1,136406,7.331055818659003e-6
anime,2014-03-01,NE,Midwest,2,770362,2.5961820546704017e-6
anime,2014-03-01,NH,Northeast,6,549134,1.092629485699301e-5
anime,2014-03-01,NJ,Northeast,15,2163973,6.931694619110313e-6
anime,2014-03-01,NM,West,14,2073720,6.751152518179889e-6
anime,2014-03-01,NV,West,82,6835148,1.1996814114339587e-5
anime,2014-03-01,NY,Northeast,85,11822709,7.189553595542274e-6
anime,2014-03-01,OH,Midwest,127,20515431,6.190462194043108e-6
anime,2014-03-01,OK,South,23,5681115,4.048501042489019e-6
anime,2014-03-01,OR,West,20,2330497,8.58186043577829e-6
anime,2014-03-01,PA,Northeast,43,13142701,3.271778000579942e-6
anime,2014-03-01,SC,South,40,6484367,6.168682309314078e-6
anime,2014-03-01,SD,Midwest,3,488547,6.1406579100884865e-6
anime,2014-03-01,TN,South,56,7222401,7.753654221082436e-6
anime,2014-03-01,TX,South,625,60602637,1.0313082580878453e-5
anime,2014-03-01,UT,West,45,4098227,1.0980358091438078e-5
anime,2014-03-01,VA,South,32,5697351,5.616645349742362e-6
anime,2014-03-01,VT,Northeast,0,363146,0
anime,2014-03-01,WA,West,81,10183354,7.954157343444999e-6
anime,2014-03-01,WI,Midwest,35,6104571,5.7334086211791134e-6
anime,2014-03-01,WV,South,5,1747491,2.861245065067574e-6
anime,2014-03-01,WY,West,0,141946,0
anime,2014-04-01,AL,South,54,9144215,5.905372959844011e-6
anime,2014-04-01,AR,South,4,1746901,2.2897691397509075e-6
anime,2014-04-01,AZ,West,117,12935721,9.044721975682685e-6
anime,2014-04-01,CA,West,977,82933101,1.1780579626463021e-5
anime,2014-04-01,CO,West,36,6880642,5.232069914406243e-6
anime,2014-04-01,CT,Northeast,59,7251086,8.136712211108792e-6
anime,2014-04-01,DE,South,9,571418,1.5750291380390536e-5
anime,2014-04-01,FL,South,308,39941094,7.711356128602786e-6
anime,2014-04-01,GA,South,219,18107079,1.2094717209771935e-05
anime,2014-04-01,IA,Midwest,9,3953688,2.2763556456655153e-6
anime,2014-04-01,ID,West,4,1433614,2.7901513238570492e-6
anime,2014-04-01,IL,Midwest,27,4017613,6.720408361880549e-6
anime,2014-04-01,IN,Midwest,75,8147995,9.2047184614129e-6
anime,2014-04-01,KS,Midwest,24,2881817,8.328079125079768e-6
anime,2014-04-01,KY,South,7,2586836,2.7060084210982067e-6
anime,2014-04-01,LA,South,80,11222517,7.128525623975441e-6
anime,2014-04-01,MA,Northeast,24,2394076,1.0024744410787294e-5
anime,2014-04-01,MD,South,64,7251173,8.826158195370598e-6
anime,2014-04-01,ME,Northeast,1,1377772,7.258094953301417e-7
anime,2014-04-01,MI,Midwest,123,21351658,5.760676758685438e-6
anime,2014-04-01,MN,Midwest,4,1079842,3.704245621118645e-6
anime,2014-04-01,MO,Midwest,19,1873700,1.014036398569675e-5
anime,2014-04-01,MS,South,4,1834416,2.180530479455042e-6
anime,2014-04-01,MT,West,2,307128,6.511942903284624e-6
anime,2014-04-01,NC,South,64,11454366,5.587389123064516e-6
anime,2014-04-01,ND,Midwest,0,125510,0
anime,2014-04-01,NE,Midwest,2,892030,2.2420770601885587e-6
anime,2014-04-01,NH,Northeast,1,524851,1.9053026477990896e-6
anime,2014-04-01,NJ,Northeast,15,2111159,7.105101984265515e-6
anime,2014-04-01,NM,West,11,2205998,4.986405246060967e-6
anime,2014-04-01,NV,West,93,7220876,1.2879323782876205e-5
anime,2014-04-01,NY,Northeast,107,11729457,9.12233192039495e-6
anime,2014-04-01,OH,Midwest,74,20763102,3.564014664090173e-6
anime,2014-04-01,OK,South,27,5718733,4.721325510388402e-6
anime,2014-04-01,OR,West,28,2496826,1.1214237596051948e-5
anime,2014-04-01,PA,Northeast,68,13892700,4.894656906144954e-6
anime,2014-04-01,SC,South,48,6941663,6.914769558821856e-6
anime,2014-04-01,SD,Midwest,0,488489,0
anime,2014-04-01,TN,South,50,7606782,6.573081757831367e-6
anime,2014-04-01,TX,South,649,63655408,1.0195520229797286e-5
anime,2014-04-01,UT,West,35,4285283,8.167488588268266e-6
anime,2014-04-01,VA,South,40,5708346,7.00728372106386e-6
anime,2014-04-01,VT,Northeast,1,362215,2.760791242770178e-6
anime,2014-04-01,WA,West,126,10659470,1.1820475126812121e-5
anime,2014-04-01,WI,Midwest,32,6453448,4.958589578780212e-6
anime,2014-04-01,WV,South,8,1740209,4.597148963141783e-6
anime,2014-04-01,WY,West,0,138599,0
anime,2014-05-01,AL,South,28,8898572,3.146572281485164e-6
anime,2014-05-01,AR,South,7,1747709,4.005243435835142e-6
anime,2014-05-01,AZ,West,141,13041877,1.0811327234569073e-5
anime,2014-05-01,CA,West,1081,87576653,1.2343472409250443e-5
anime,2014-05-01,CO,West,61,7149753,8.5317632651086e-6
anime,2014-05-01,CT,Northeast,35,7548682,4.6365709934528966e-6
anime,2014-05-01,DE,South,17,446116,3.810668077361045e-5
anime,2014-05-01,FL,South,338,39708033,8.512131537716814e-6
anime,2014-05-01,GA,South,248,20192192,1.2281975131773707e-5
anime,2014-05-01,IA,Midwest,11,3666907,2.999803376524139e-6
anime,2014-05-01,ID,West,10,1366912,7.315759902612604e-6
anime,2014-05-01,IL,Midwest,10,3743070,2.671603790471458e-6
anime,2014-05-01,IN,Midwest,50,8313187,6.014540512561548e-6
anime,2014-05-01,KS,Midwest,23,2896102,7.94170923537914e-6
anime,2014-05-01,KY,South,14,2162222,6.474820809334102e-6
anime,2014-05-01,LA,South,67,12292689,5.450394132642581e-6
anime,2014-05-01,MA,Northeast,23,2323830,9.897453772436022e-6
anime,2014-05-01,MD,South,51,7593210,6.716527002413999e-6
anime,2014-05-01,ME,Northeast,7,1358382,5.153189603513592e-6
anime,2014-05-01,MI,Midwest,128,21782452,5.876289776743224e-6
anime,2014-05-01,MN,Midwest,2,928838,2.1532280117738506e-6
anime,2014-05-01,MO,Midwest,17,1627315,1.044665599469064e-5
anime,2014-05-01,MS,South,2,1968010,1.0162549987042748e-6
anime,2014-05-01,MT,West,1,297892,3.356921300337035e-6
anime,2014-05-01,NC,South,82,11485102,7.13968408813435e-6
anime,2014-05-01,ND,Midwest,0,113768,0
anime,2014-05-01,NE,Midwest,2,781127,2.560403109865617e-6
anime,2014-05-01,NH,Northeast,3,569847,5.264571016430726e-6
anime,2014-05-01,NJ,Northeast,14,2236324,6.260273556067904e-6
anime,2014-05-01,NM,West,29,2279236,1.2723561754903836e-5
anime,2014-05-01,NV,West,79,7828791,1.0090957850324527e-5
anime,2014-05-01,NY,Northeast,80,11652491,6.865484813504683e-6
anime,2014-05-01,OH,Midwest,104,21157534,4.9155066937385045e-6
anime,2014-05-01,OK,South,22,6085853,3.6149410772820176e-6
anime,2014-05-01,OR,West,23,2508530,9.168716339848437e-6
anime,2014-05-01,PA,Northeast,58,12972353,4.471047002806661e-6
anime,2014-05-01,SC,South,40,7041895,5.680289183522333e-6
anime,2014-05-01,SD,Midwest,4,571149,7.003426426379106e-6
anime,2014-05-01,TN,South,70,7365571,9.503675953975599e-6
anime,2014-05-01,TX,South,744,69140642,1.0760675320313051e-5
anime,2014-05-01,UT,West,32,4206557,7.607171375545369e-6
anime,2014-05-01,VA,South,39,5305969,7.3502125624932976e-06
anime,2014-05-01,VT,Northeast,1,332828,3.0045549052363385e-6
anime,2014-05-01,WA,West,94,11188468,8.401507695244782e-6
anime,2014-05-01,WI,Midwest,39,6345212,6.146366740780292e-6
anime,2014-05-01,WV,South,5,1360533,3.6750303006248284e-6
anime,2014-05-01,WY,West,0,132792,0
anime,2014-06-01,AL,South,51,9183403,5.553496889987295e-6
anime,2014-06-01,AR,South,10,1811435,5.520485140234124e-6
anime,2014-06-01,AZ,West,147,12657677,1.1613505384913835e-5
anime,2014-06-01,CA,West,1303,89919823,1.4490686886694606e-5
anime,2014-06-01,CO,West,68,7152564,9.5070802582123e-6
anime,2014-06-01,CT,Northeast,69,7280088,9.47790740991043e-6
anime,2014-06-01,DE,South,28,571296,4.9011370637988015e-5
anime,2014-06-01,FL,South,337,41385442,8.142960029277928e-6
anime,2014-06-01,GA,South,282,21262251,1.3262941915228073e-5
anime,2014-06-01,IA,Midwest,11,3178151,3.4611319600610542e-6
anime,2014-06-01,ID,West,11,1331267,8.262805282486533e-6
anime,2014-06-01,IL,Midwest,11,3602229,3.0536648280828343e-6
anime,2014-06-01,IN,Midwest,26,7724843,3.365764197408284e-6
anime,2014-06-01,KS,Midwest,19,2727506,6.966070835407878e-6
anime,2014-06-01,KY,South,6,1944588,3.0854864886546663e-6
anime,2014-06-01,LA,South,78,12186201,6.4006822142520055e-6
anime,2014-06-01,MA,Northeast,50,2189557,2.2835669498441922e-5
anime,2014-06-01,MD,South,44,7167761,6.138597534153273e-6
anime,2014-06-01,ME,Northeast,6,1243201,4.826250944135341e-6
anime,2014-06-01,MI,Midwest,202,21752627,9.28623471546678e-6
anime,2014-06-01,MN,Midwest,4,762130,5.24844842743364e-6
anime,2014-06-01,MO,Midwest,8,1287047,6.215779221737823e-6
anime,2014-06-01,MS,South,3,2151366,1.3944628668483187e-6
anime,2014-06-01,MT,West,4,256422,1.5599285552721684e-5
anime,2014-06-01,NC,South,76,11502142,6.607464940008565e-6
anime,2014-06-01,ND,Midwest,0,109341,0
anime,2014-06-01,NE,Midwest,5,659528,7.581179267597433e-6
anime,2014-06-01,NH,Northeast,4,532688,7.509085994052804e-6
anime,2014-06-01,NJ,Northeast,18,2190804,8.216161737882531e-6
anime,2014-06-01,NM,West,19,2291231,8.292485567801763e-6
anime,2014-06-01,NV,West,103,8646903,1.1911779280974934e-5
anime,2014-06-01,NY,Northeast,66,10919599,6.0441779959135864e-6
anime,2014-06-01,OH,Midwest,139,20465031,6.7920737574255326e-6
anime,2014-06-01,OK,South,22,5737729,3.834269621308361e-6
anime,2014-06-01,OR,West,30,2320738,1.2926922384172622e-5
anime,2014-06-01,PA,Northeast,64,11996715,5.334793733117774e-6
anime,2014-06-01,SC,South,41,7283342,5.629283919387556e-6
anime,2014-06-01,SD,Midwest,1,575743,1.7368860759053953e-6
anime,2014-06-01,TN,South,42,7081403,5.931028074521391e-6
anime,2014-06-01,TX,South,751,72048844,1.0423484379568949e-5
anime,2014-06-01,UT,West,61,4170390,1.4626929375909686e-5
anime,2014-06-01,VA,South,37,4961824,7.456935191574711e-6
anime,2014-06-01,VT,Northeast,2,299715,6.6730060223879355e-6
anime,2014-06-01,WA,West,101,10578684,9.547501371626187e-6
anime,2014-06-01,WI,Midwest,40,6172232,6.480637798449572e-6
anime,2014-06-01,WV,South,11,1307581,8.41248075645027e-6
anime,2014-06-01,WY,West,0,161327,0
anime,2014-07-01,AL,South,32,9824256,3.2572441109026475e-6
anime,2014-07-01,AR,South,16,1872703,8.543800057991043e-6
anime,2014-07-01,AZ,West,164,14533361,1.1284382187988037e-5
anime,2014-07-01,CA,West,3449,103814159,3.322282849683346e-5
anime,2014-07-01,CO,West,83,8213321,1.0105534655226553e-5
anime,2014-07-01,CT,Northeast,66,8353824,7.900573437984807e-6
anime,2014-07-01,DE,South,29,583184,4.972701583033828e-5
anime,2014-07-01,FL,South,522,46582353,1.1205960334378128e-5
anime,2014-07-01,GA,South,291,23680823,1.2288424266335676e-5
anime,2014-07-01,IA,Midwest,52,3320143,1.5661976005250376e-5
anime,2014-07-01,ID,West,14,1455113,9.621245910111449e-6
anime,2014-07-01,IL,Midwest,14,3877868,3.6102311888903903e-6
anime,2014-07-01,IN,Midwest,66,8599125,7.675199511578213e-6
anime,2014-07-01,KS,Midwest,26,2880100,9.027464324155412e-6
anime,2014-07-01,KY,South,19,2144961,8.857969911807255e-6
anime,2014-07-01,LA,South,87,13547725,6.421742395863512e-6
anime,2014-07-01,MA,Northeast,16,2685797,5.957263337474872e-6
