date,stateCode,word,cases
2014-06-17,FL,fleek,0
2014-06-17,GA,anime,6
2014-06-17,GA,bae,599
2014-06-17,GA,boi,33
2014-06-17,GA,bruhhh,24
2014-06-17,GA,fleek,0
2014-06-17,IA,anime,0
2014-06-17,IA,bae,87
2014-06-17,IA,boi,3
2014-06-17,IA,bruhhh,1
2014-06-17,IA,fleek,0
2014-06-17,ID,anime,1
2014-06-17,ID,bae,36
2014-06-17,ID,boi,5
2014-06-17,ID,bruhhh,1
2014-06-17,ID,fleek,0
2014-06-17,IL,anime,0
2014-06-17,IL,bae,100
2014-06-17,IL,boi,6
2014-06-17,IL,bruhhh,1
2014-06-17,IL,fleek,0
2014-06-17,IN,anime,0
2014-06-17,IN,bae,163
2014-06-17,IN,boi,9
2014-06-17,IN,bruhhh,3
2014-06-17,IN,fleek,0
2014-06-17,KS,anime,1
2014-06-17,KS,bae,87
2014-06-17,KS,boi,1
2014-06-17,KS,bruhhh,0
2014-06-17,KS,fleek,0
2014-06-17,KY,anime,0
2014-06-17,KY,bae,41
2014-06-17,KY,boi,2
2014-06-17,KY,bruhhh,1
2014-06-17,KY,fleek,0
2014-06-17,LA,anime,3
2014-06-17,LA,bae,384
2014-06-17,LA,boi,17
2014-06-17,LA,bruhhh,13
2014-06-17,LA,fleek,0
2014-06-17,MA,anime,1
2014-06-17,MA,bae,50
2014-06-17,MA,boi,1
2014-06-17,MA,bruhhh,0
2014-06-17,MA,fleek,0
2014-06-17,MD,anime,1
2014-06-17,MD,bae,211
2014-06-17,MD,boi,8
2014-06-17,MD,bruhhh,4
2014-06-17,MD,fleek,0
2014-06-17,ME,anime,1
2014-06-17,ME,bae,12
2014-06-17,ME,boi,1
2014-06-17,ME,bruhhh,0
2014-06-17,ME,fleek,0
2014-06-17,MI,anime,4
2014-06-17,MI,bae,775
2014-06-17,MI,boi,23
2014-06-17,MI,bruhhh,11
2014-06-17,MI,fleek,0
2014-06-17,MN,anime,0
2014-06-17,MN,bae,12
2014-06-17,MN,boi,0
2014-06-17,MN,bruhhh,0
2014-06-17,MN,fleek,0
2014-06-17,MO,anime,1
2014-06-17,MO,bae,16
2014-06-17,MO,boi,2
2014-06-17,MO,bruhhh,0
2014-06-17,MO,fleek,0
2014-06-17,MS,anime,0
2014-06-17,MS,bae,75
2014-06-17,MS,boi,61
2014-06-17,MS,bruhhh,1
2014-06-17,MS,fleek,0
2014-06-17,MT,anime,0
2014-06-17,MT,bae,2
2014-06-17,MT,boi,0
2014-06-17,MT,bruhhh,0
2014-06-17,MT,fleek,0
2014-06-17,NC,anime,3
2014-06-17,NC,bae,319
2014-06-17,NC,boi,7
2014-06-17,NC,bruhhh,9
2014-06-17,NC,fleek,0
2014-06-17,ND,anime,0
2014-06-17,ND,bae,5
2014-06-17,ND,boi,0
2014-06-17,ND,bruhhh,0
2014-06-17,ND,fleek,0
2014-06-17,NE,anime,0
2014-06-17,NE,bae,13
2014-06-17,NE,boi,0
2014-06-17,NE,bruhhh,1
2014-06-17,NE,fleek,0
2014-06-17,NH,anime,0
2014-06-17,NH,bae,7
2014-06-17,NH,boi,0
2014-06-17,NH,bruhhh,1
2014-06-17,NH,fleek,0
2014-06-17,NJ,anime,0
2014-06-17,NJ,bae,57
2014-06-17,NJ,boi,0
2014-06-17,NJ,bruhhh,2
2014-06-17,NJ,fleek,0
2014-06-17,NM,anime,0
2014-06-17,NM,bae,45
2014-06-17,NM,boi,2
2014-06-17,NM,bruhhh,1
2014-06-17,NM,fleek,0
2014-06-17,NV,anime,4
2014-06-17,NV,bae,174
2014-06-17,NV,boi,12
2014-06-17,NV,bruhhh,6
2014-06-17,NV,fleek,0
2014-06-17,NY,anime,3
2014-06-17,NY,bae,232
2014-06-17,NY,boi,6
2014-06-17,NY,bruhhh,2
2014-06-17,NY,fleek,0
2014-06-17,OH,anime,7
2014-06-17,OH,bae,528
2014-06-17,OH,boi,21
2014-06-17,OH,bruhhh,6
2014-06-17,OH,fleek,0
2014-06-17,OK,anime,1
2014-06-17,OK,bae,171
2014-06-17,OK,boi,6
2014-06-17,OK,bruhhh,1
2014-06-17,OK,fleek,0
2014-06-17,OR,anime,0
2014-06-17,OR,bae,44
2014-06-17,OR,boi,4
2014-06-17,OR,bruhhh,0
2014-06-17,OR,fleek,0
2014-06-17,PA,anime,4
2014-06-17,PA,bae,239
2014-06-17,PA,boi,11
2014-06-17,PA,bruhhh,2
2014-06-17,PA,fleek,0
2014-06-17,SC,anime,2
2014-06-17,SC,bae,298
2014-06-17,SC,boi,11
2014-06-17,SC,bruhhh,5
2014-06-17,SC,fleek,0
2014-06-17,SD,anime,0
2014-06-17,SD,bae,7
2014-06-17,SD,boi,1
2014-06-17,SD,bruhhh,0
2014-06-17,SD,fleek,0
2014-06-17,TN,anime,2
2014-06-17,TN,bae,137
2014-06-17,TN,boi,4
2014-06-17,TN,bruhhh,2
2014-06-17,TN,fleek,0
2014-06-17,TX,anime,19
2014-06-17,TX,bae,2370
2014-06-17,TX,boi,106
2014-06-17,TX,bruhhh,54
2014-06-17,TX,fleek,0
2014-06-17,UT,anime,2
2014-06-17,UT,bae,110
2014-06-17,UT,boi,7
2014-06-17,UT,bruhhh,0
2014-06-17,UT,fleek,0
2014-06-17,VA,anime,1
2014-06-17,VA,bae,106
2014-06-17,VA,boi,7
2014-06-17,VA,bruhhh,2
2014-06-17,VA,fleek,0
2014-06-17,VT,anime,0
2014-06-17,VT,bae,4
2014-06-17,VT,boi,0
2014-06-17,VT,bruhhh,0
2014-06-17,VT,fleek,0
2014-06-17,WA,anime,2
2014-06-17,WA,bae,243
2014-06-17,WA,boi,15
2014-06-17,WA,bruhhh,4
2014-06-17,WA,fleek,0
2014-06-17,WI,anime,3
2014-06-17,WI,bae,123
2014-06-17,WI,boi,3
2014-06-17,WI,bruhhh,2
2014-06-17,WI,fleek,0
2014-06-17,WV,anime,2
2014-06-17,WV,bae,21
2014-06-17,WV,boi,2
2014-06-17,WV,bruhhh,0
2014-06-17,WV,fleek,0
2014-06-17,WY,anime,0
2014-06-17,WY,bae,1
2014-06-17,WY,boi,0
2014-06-17,WY,bruhhh,0
2014-06-17,WY,fleek,0
2014-06-18,AL,anime,1
2014-06-18,AL,bae,262
2014-06-18,AL,boi,17
2014-06-18,AL,bruhhh,10
2014-06-18,AL,fleek,0
2014-06-18,AR,anime,0
2014-06-18,AR,bae,28
2014-06-18,AR,boi,0
2014-06-18,AR,bruhhh,0
2014-06-18,AR,fleek,0
2014-06-18,AZ,anime,8
2014-06-18,AZ,bae,365
2014-06-18,AZ,boi,10
2014-06-18,AZ,bruhhh,4
2014-06-18,AZ,fleek,0
2014-06-18,CA,anime,54
2014-06-18,CA,bae,2335
2014-06-18,CA,boi,62
2014-06-18,CA,bruhhh,41
2014-06-18,CA,fleek,0
2014-06-18,CO,anime,1
2014-06-18,CO,bae,170
2014-06-18,CO,boi,3
2014-06-18,CO,bruhhh,2
2014-06-18,CO,fleek,0
2014-06-18,CT,anime,3
2014-06-18,CT,bae,162
2014-06-18,CT,boi,1
2014-06-18,CT,bruhhh,3
2014-06-18,CT,fleek,0
2014-06-18,DE,anime,0
2014-06-18,DE,bae,8
2014-06-18,DE,boi,0
2014-06-18,DE,bruhhh,0
2014-06-18,DE,fleek,0
2014-06-18,FL,anime,16
2014-06-18,FL,bae,1093
2014-06-18,FL,boi,43
2014-06-18,FL,bruhhh,23
2014-06-18,FL,fleek,0
2014-06-18,GA,anime,10
2014-06-18,GA,bae,605
2014-06-18,GA,boi,29
2014-06-18,GA,bruhhh,19
2014-06-18,GA,fleek,0
2014-06-18,IA,anime,1
2014-06-18,IA,bae,81
2014-06-18,IA,boi,5
2014-06-18,IA,bruhhh,2
2014-06-18,IA,fleek,0
2014-06-18,ID,anime,0
2014-06-18,ID,bae,33
2014-06-18,ID,boi,3
2014-06-18,ID,bruhhh,0
2014-06-18,ID,fleek,0
2014-06-18,IL,anime,0
2014-06-18,IL,bae,94
2014-06-18,IL,boi,6
2014-06-18,IL,bruhhh,3
2014-06-18,IL,fleek,0
2014-06-18,IN,anime,0
2014-06-18,IN,bae,197
2014-06-18,IN,boi,3
2014-06-18,IN,bruhhh,4
2014-06-18,IN,fleek,0
2014-06-18,KS,anime,0
2014-06-18,KS,bae,108
2014-06-18,KS,boi,2
2014-06-18,KS,bruhhh,0
2014-06-18,KS,fleek,0
2014-06-18,KY,anime,0
2014-06-18,KY,bae,54
2014-06-18,KY,boi,0
2014-06-18,KY,bruhhh,0
2014-06-18,KY,fleek,0
2014-06-18,LA,anime,4
2014-06-18,LA,bae,451
2014-06-18,LA,boi,12
2014-06-18,LA,bruhhh,12
2014-06-18,LA,fleek,0
2014-06-18,MA,anime,2
2014-06-18,MA,bae,38
2014-06-18,MA,boi,3
2014-06-18,MA,bruhhh,1
2014-06-18,MA,fleek,0
2014-06-18,MD,anime,1
2014-06-18,MD,bae,205
2014-06-18,MD,boi,4
2014-06-18,MD,bruhhh,4
2014-06-18,MD,fleek,0
2014-06-18,ME,anime,0
2014-06-18,ME,bae,18
2014-06-18,ME,boi,0
2014-06-18,ME,bruhhh,2
2014-06-18,ME,fleek,0
2014-06-18,MI,anime,14
2014-06-18,MI,bae,675
2014-06-18,MI,boi,29
2014-06-18,MI,bruhhh,13
2014-06-18,MI,fleek,0
2014-06-18,MN,anime,1
2014-06-18,MN,bae,13
2014-06-18,MN,boi,0
2014-06-18,MN,bruhhh,0
2014-06-18,MN,fleek,0
2014-06-18,MO,anime,0
2014-06-18,MO,bae,24
2014-06-18,MO,boi,0
2014-06-18,MO,bruhhh,0
2014-06-18,MO,fleek,0
2014-06-18,MS,anime,0
2014-06-18,MS,bae,57
2014-06-18,MS,boi,19
2014-06-18,MS,bruhhh,3
2014-06-18,MS,fleek,0
2014-06-18,MT,anime,0
2014-06-18,MT,bae,4
2014-06-18,MT,boi,0
2014-06-18,MT,bruhhh,0
2014-06-18,MT,fleek,0
2014-06-18,NC,anime,6
2014-06-18,NC,bae,291
2014-06-18,NC,boi,9
2014-06-18,NC,bruhhh,6
2014-06-18,NC,fleek,0
2014-06-18,ND,anime,0
2014-06-18,ND,bae,1
2014-06-18,ND,boi,0
2014-06-18,ND,bruhhh,0
2014-06-18,ND,fleek,0
2014-06-18,NE,anime,0
2014-06-18,NE,bae,12
2014-06-18,NE,boi,0
2014-06-18,NE,bruhhh,0
2014-06-18,NE,fleek,0
2014-06-18,NH,anime,0
2014-06-18,NH,bae,15
2014-06-18,NH,boi,1
2014-06-18,NH,bruhhh,0
2014-06-18,NH,fleek,0
2014-06-18,NJ,anime,0
2014-06-18,NJ,bae,44
2014-06-18,NJ,boi,3
2014-06-18,NJ,bruhhh,1
2014-06-18,NJ,fleek,0
2014-06-18,NM,anime,3
2014-06-18,NM,bae,50
2014-06-18,NM,boi,0
2014-06-18,NM,bruhhh,0
2014-06-18,NM,fleek,0
2014-06-18,NV,anime,4
2014-06-18,NV,bae,150
2014-06-18,NV,boi,8
2014-06-18,NV,bruhhh,4
2014-06-18,NV,fleek,0
2014-06-18,NY,anime,2
2014-06-18,NY,bae,279
2014-06-18,NY,boi,11
2014-06-18,NY,bruhhh,2
2014-06-18,NY,fleek,0
2014-06-18,OH,anime,4
2014-06-18,OH,bae,584
2014-06-18,OH,boi,26
2014-06-18,OH,bruhhh,12
2014-06-18,OH,fleek,0
2014-06-18,OK,anime,0
2014-06-18,OK,bae,132
2014-06-18,OK,boi,5
2014-06-18,OK,bruhhh,4
2014-06-18,OK,fleek,0
2014-06-18,OR,anime,3
2014-06-18,OR,bae,53
2014-06-18,OR,boi,2
2014-06-18,OR,bruhhh,1
2014-06-18,OR,fleek,0
2014-06-18,PA,anime,2
2014-06-18,PA,bae,260
2014-06-18,PA,boi,16
2014-06-18,PA,bruhhh,1
2014-06-18,PA,fleek,0
2014-06-18,SC,anime,1
2014-06-18,SC,bae,234
2014-06-18,SC,boi,10
2014-06-18,SC,bruhhh,11
2014-06-18,SC,fleek,0
2014-06-18,SD,anime,0
2014-06-18,SD,bae,5
2014-06-18,SD,boi,0
2014-06-18,SD,bruhhh,0
2014-06-18,SD,fleek,0
2014-06-18,TN,anime,3
2014-06-18,TN,bae,159
2014-06-18,TN,boi,6
2014-06-18,TN,bruhhh,4
2014-06-18,TN,fleek,0
2014-06-18,TX,anime,28
2014-06-18,TX,bae,2283
2014-06-18,TX,boi,83
2014-06-18,TX,bruhhh,46
2014-06-18,TX,fleek,0
2014-06-18,UT,anime,1
2014-06-18,UT,bae,107
2014-06-18,UT,boi,4
2014-06-18,UT,bruhhh,2
2014-06-18,UT,fleek,0
2014-06-18,VA,anime,3
2014-06-18,VA,bae,121
2014-06-18,VA,boi,5
2014-06-18,VA,bruhhh,2
2014-06-18,VA,fleek,0
2014-06-18,VT,anime,0
2014-06-18,VT,bae,1
2014-06-18,VT,boi,0
2014-06-18,VT,bruhhh,0
2014-06-18,VT,fleek,0
2014-06-18,WA,anime,5
2014-06-18,WA,bae,220
2014-06-18,WA,boi,8
2014-06-18,WA,bruhhh,2
2014-06-18,WA,fleek,0
2014-06-18,WI,anime,4
2014-06-18,WI,bae,325
2014-06-18,WI,boi,3
2014-06-18,WI,bruhhh,3
2014-06-18,WI,fleek,0
2014-06-18,WV,anime,0
2014-06-18,WV,bae,16
2014-06-18,WV,boi,0
2014-06-18,WV,bruhhh,0
2014-06-18,WV,fleek,0
2014-06-18,WY,anime,0
2014-06-18,WY,bae,3
2014-06-18,WY,boi,0
2014-06-18,WY,bruhhh,0
2014-06-18,WY,fleek,0
2014-06-19,AL,anime,1
2014-06-19,AL,bae,275
2014-06-19,AL,boi,6
2014-06-19,AL,bruhhh,8
2014-06-19,AL,fleek,0
2014-06-19,AR,anime,0
2014-06-19,AR,bae,38
2014-06-19,AR,boi,3
2014-06-19,AR,bruhhh,3
2014-06-19,AR,fleek,0
2014-06-19,AZ,anime,5
2014-06-19,AZ,bae,310
2014-06-19,AZ,boi,6
2014-06-19,AZ,bruhhh,5
2014-06-19,AZ,fleek,0
2014-06-19,CA,anime,41
2014-06-19,CA,bae,2271
2014-06-19,CA,boi,93
2014-06-19,CA,bruhhh,45
2014-06-19,CA,fleek,0
2014-06-19,CO,anime,4
2014-06-19,CO,bae,166
2014-06-19,CO,boi,4
2014-06-19,CO,bruhhh,0
2014-06-19,CO,fleek,0
2014-06-19,CT,anime,7
2014-06-19,CT,bae,153
2014-06-19,CT,boi,5
2014-06-19,CT,bruhhh,6
2014-06-19,CT,fleek,0
2014-06-19,DE,anime,1
2014-06-19,DE,bae,8
2014-06-19,DE,boi,0
2014-06-19,DE,bruhhh,0
2014-06-19,DE,fleek,0
2014-06-19,FL,anime,15
2014-06-19,FL,bae,1128
2014-06-19,FL,boi,38
2014-06-19,FL,bruhhh,25
2014-06-19,FL,fleek,0
2014-06-19,GA,anime,5
2014-06-19,GA,bae,616
2014-06-19,GA,boi,29
2014-06-19,GA,bruhhh,21
2014-06-19,GA,fleek,0
2014-06-19,IA,anime,0
2014-06-19,IA,bae,79
2014-06-19,IA,boi,2
2014-06-19,IA,bruhhh,0
2014-06-19,IA,fleek,0
2014-06-19,ID,anime,0
2014-06-19,ID,bae,33
2014-06-19,ID,boi,0
2014-06-19,ID,bruhhh,1
2014-06-19,ID,fleek,0
2014-06-19,IL,anime,0
2014-06-19,IL,bae,98
2014-06-19,IL,boi,3
2014-06-19,IL,bruhhh,2
2014-06-19,IL,fleek,0
2014-06-19,IN,anime,3
2014-06-19,IN,bae,146
2014-06-19,IN,boi,11
2014-06-19,IN,bruhhh,3
2014-06-19,IN,fleek,0
2014-06-19,KS,anime,0
2014-06-19,KS,bae,63
2014-06-19,KS,boi,0
2014-06-19,KS,bruhhh,2
2014-06-19,KS,fleek,0
2014-06-19,KY,anime,1
2014-06-19,KY,bae,37
2014-06-19,KY,boi,0
2014-06-19,KY,bruhhh,1
2014-06-19,KY,fleek,0
2014-06-19,LA,anime,1
2014-06-19,LA,bae,396
2014-06-19,LA,boi,23
2014-06-19,LA,bruhhh,8
2014-06-19,LA,fleek,0
2014-06-19,MA,anime,0
2014-06-19,MA,bae,35
2014-06-19,MA,boi,0
2014-06-19,MA,bruhhh,1
2014-06-19,MA,fleek,0
2014-06-19,MD,anime,1
2014-06-19,MD,bae,168
2014-06-19,MD,boi,24
2014-06-19,MD,bruhhh,4
2014-06-19,MD,fleek,0
2014-06-19,ME,anime,1
2014-06-19,ME,bae,16
2014-06-19,ME,boi,0
2014-06-19,ME,bruhhh,0
2014-06-19,ME,fleek,0
2014-06-19,MI,anime,7
2014-06-19,MI,bae,557
2014-06-19,MI,boi,20
2014-06-19,MI,bruhhh,11
2014-06-19,MI,fleek,0
2014-06-19,MN,anime,0
2014-06-19,MN,bae,12
2014-06-19,MN,boi,0
2014-06-19,MN,bruhhh,2
2014-06-19,MN,fleek,0
2014-06-19,MO,anime,0
2014-06-19,MO,bae,27
2014-06-19,MO,boi,0
2014-06-19,MO,bruhhh,0
2014-06-19,MO,fleek,0
2014-06-19,MS,anime,0
2014-06-19,MS,bae,46
2014-06-19,MS,boi,9
2014-06-19,MS,bruhhh,3
2014-06-19,MS,fleek,0
2014-06-19,MT,anime,0
2014-06-19,MT,bae,2
2014-06-19,MT,boi,1
2014-06-19,MT,bruhhh,0
2014-06-19,MT,fleek,0
2014-06-19,NC,anime,2
2014-06-19,NC,bae,299
2014-06-19,NC,boi,9
2014-06-19,NC,bruhhh,8
2014-06-19,NC,fleek,0
2014-06-19,ND,anime,0
2014-06-19,ND,bae,6
2014-06-19,ND,boi,0
2014-06-19,ND,bruhhh,0
2014-06-19,ND,fleek,0
2014-06-19,NE,anime,0
2014-06-19,NE,bae,14
2014-06-19,NE,boi,1
2014-06-19,NE,bruhhh,0
2014-06-19,NE,fleek,0
2014-06-19,NH,anime,0
2014-06-19,NH,bae,10
2014-06-19,NH,boi,0
2014-06-19,NH,bruhhh,0
2014-06-19,NH,fleek,0
2014-06-19,NJ,anime,0
2014-06-19,NJ,bae,47
2014-06-19,NJ,boi,3
2014-06-19,NJ,bruhhh,2
2014-06-19,NJ,fleek,0
2014-06-19,NM,anime,1
2014-06-19,NM,bae,48
2014-06-19,NM,boi,0
2014-06-19,NM,bruhhh,0
2014-06-19,NM,fleek,0
2014-06-19,NV,anime,3
2014-06-19,NV,bae,189
2014-06-19,NV,boi,6
2014-06-19,NV,bruhhh,8
2014-06-19,NV,fleek,0
2014-06-19,NY,anime,0
2014-06-19,NY,bae,218
2014-06-19,NY,boi,8
2014-06-19,NY,bruhhh,5
2014-06-19,NY,fleek,0
2014-06-19,OH,anime,4
2014-06-19,OH,bae,537
2014-06-19,OH,boi,28
2014-06-19,OH,bruhhh,10
2014-06-19,OH,fleek,0
2014-06-19,OK,anime,0
2014-06-19,OK,bae,129
2014-06-19,OK,boi,6
2014-06-19,OK,bruhhh,2
2014-06-19,OK,fleek,0
2014-06-19,OR,anime,0
2014-06-19,OR,bae,54
2014-06-19,OR,boi,3
2014-06-19,OR,bruhhh,0
2014-06-19,OR,fleek,0
2014-06-19,PA,anime,1
2014-06-19,PA,bae,239
2014-06-19,PA,boi,5
2014-06-19,PA,bruhhh,5
2014-06-19,PA,fleek,0
2014-06-19,SC,anime,5
2014-06-19,SC,bae,212
2014-06-19,SC,boi,6
2014-06-19,SC,bruhhh,7
2014-06-19,SC,fleek,0
2014-06-19,SD,anime,0
2014-06-19,SD,bae,20
2014-06-19,SD,boi,1
2014-06-19,SD,bruhhh,0
2014-06-19,SD,fleek,0
2014-06-19,TN,anime,4
2014-06-19,TN,bae,171
2014-06-19,TN,boi,5
2014-06-19,TN,bruhhh,2
2014-06-19,TN,fleek,0
2014-06-19,TX,anime,22
2014-06-19,TX,bae,2005
2014-06-19,TX,boi,93
2014-06-19,TX,bruhhh,48
2014-06-19,TX,fleek,0
2014-06-19,UT,anime,1
2014-06-19,UT,bae,117
2014-06-19,UT,boi,5
2014-06-19,UT,bruhhh,3
2014-06-19,UT,fleek,0
2014-06-19,VA,anime,2
2014-06-19,VA,bae,117
2014-06-19,VA,boi,3
2014-06-19,VA,bruhhh,1
2014-06-19,VA,fleek,0
2014-06-19,VT,anime,0
2014-06-19,VT,bae,4
2014-06-19,VT,boi,1
2014-06-19,VT,bruhhh,0
2014-06-19,VT,fleek,0
2014-06-19,WA,anime,2
2014-06-19,WA,bae,194
2014-06-19,WA,boi,8
2014-06-19,WA,bruhhh,2
2014-06-19,WA,fleek,0
2014-06-19,WI,anime,2
2014-06-19,WI,bae,109
2014-06-19,WI,boi,3
2014-06-19,WI,bruhhh,4
2014-06-19,WI,fleek,0
2014-06-19,WV,anime,0
2014-06-19,WV,bae,14
2014-06-19,WV,boi,1
2014-06-19,WV,bruhhh,1
2014-06-19,WV,fleek,0
2014-06-19,WY,anime,0
2014-06-19,WY,bae,2
2014-06-19,WY,boi,0
2014-06-19,WY,bruhhh,0
2014-06-19,WY,fleek,0
2014-06-20,AL,anime,2
2014-06-20,AL,bae,283
2014-06-20,AL,boi,16
2014-06-20,AL,bruhhh,10
2014-06-20,AL,fleek,0
2014-06-20,AR,anime,0
2014-06-20,AR,bae,26
2014-06-20,AR,boi,1
2014-06-20,AR,bruhhh,1
2014-06-20,AR,fleek,0
2014-06-20,AZ,anime,6
2014-06-20,AZ,bae,283
2014-06-20,AZ,boi,17
2014-06-20,AZ,bruhhh,5
2014-06-20,AZ,fleek,0
2014-06-20,CA,anime,62
2014-06-20,CA,bae,2500
2014-06-20,CA,boi,88
2014-06-20,CA,bruhhh,52
2014-06-20,CA,fleek,0
2014-06-20,CO,anime,2
2014-06-20,CO,bae,162
2014-06-20,CO,boi,2
2014-06-20,CO,bruhhh,5
2014-06-20,CO,fleek,0
2014-06-20,CT,anime,0
2014-06-20,CT,bae,164
2014-06-20,CT,boi,7
2014-06-20,CT,bruhhh,1
2014-06-20,CT,fleek,0
2014-06-20,DE,anime,3
2014-06-20,DE,bae,17
2014-06-20,DE,boi,0
2014-06-20,DE,bruhhh,0
2014-06-20,DE,fleek,0
2014-06-20,FL,anime,13
2014-06-20,FL,bae,947
2014-06-20,FL,boi,30
2014-06-20,FL,bruhhh,22
2014-06-20,FL,fleek,0
2014-06-20,GA,anime,7
2014-06-20,GA,bae,620
2014-06-20,GA,boi,67
2014-06-20,GA,bruhhh,20
2014-06-20,GA,fleek,0
2014-06-20,IA,anime,1
2014-06-20,IA,bae,75
2014-06-20,IA,boi,3
2014-06-20,IA,bruhhh,3
2014-06-20,IA,fleek,0
2014-06-20,ID,anime,1
2014-06-20,ID,bae,18
2014-06-20,ID,boi,3
2014-06-20,ID,bruhhh,0
2014-06-20,ID,fleek,0
2014-06-20,IL,anime,1
2014-06-20,IL,bae,92
2014-06-20,IL,boi,5
2014-06-20,IL,bruhhh,4
2014-06-20,IL,fleek,0
2014-06-20,IN,anime,2
2014-06-20,IN,bae,148
2014-06-20,IN,boi,5
2014-06-20,IN,bruhhh,5
2014-06-20,IN,fleek,0
2014-06-20,KS,anime,2
2014-06-20,KS,bae,58
2014-06-20,KS,boi,0
2014-06-20,KS,bruhhh,0
2014-06-20,KS,fleek,0
2014-06-20,KY,anime,0
2014-06-20,KY,bae,62
2014-06-20,KY,boi,2
2014-06-20,KY,bruhhh,2
2014-06-20,KY,fleek,0
2014-06-20,LA,anime,3
2014-06-20,LA,bae,324
2014-06-20,LA,boi,13
2014-06-20,LA,bruhhh,15
2014-06-20,LA,fleek,0
2014-06-20,MA,anime,0
2014-06-20,MA,bae,25
2014-06-20,MA,boi,1
2014-06-20,MA,bruhhh,1
2014-06-20,MA,fleek,0
2014-06-20,MD,anime,0
2014-06-20,MD,bae,181
2014-06-20,MD,boi,9
2014-06-20,MD,bruhhh,7
2014-06-20,MD,fleek,0
2014-06-20,ME,anime,0
2014-06-20,ME,bae,24
2014-06-20,ME,boi,0
2014-06-20,ME,bruhhh,0
2014-06-20,ME,fleek,0
2014-06-20,MI,anime,3
2014-06-20,MI,bae,538
2014-06-20,MI,boi,16
2014-06-20,MI,bruhhh,5
2014-06-20,MI,fleek,0
2014-06-20,MN,anime,0
2014-06-20,MN,bae,15
2014-06-20,MN,boi,0
2014-06-20,MN,bruhhh,0
2014-06-20,MN,fleek,0
2014-06-20,MO,anime,1
2014-06-20,MO,bae,24
2014-06-20,MO,boi,0
2014-06-20,MO,bruhhh,0
2014-06-20,MO,fleek,0
2014-06-20,MS,anime,0
2014-06-20,MS,bae,44
2014-06-20,MS,boi,1
2014-06-20,MS,bruhhh,1
2014-06-20,MS,fleek,0
2014-06-20,MT,anime,0
2014-06-20,MT,bae,2
2014-06-20,MT,boi,0
2014-06-20,MT,bruhhh,0
2014-06-20,MT,fleek,0
2014-06-20,NC,anime,2
2014-06-20,NC,bae,253
2014-06-20,NC,boi,13
2014-06-20,NC,bruhhh,10
2014-06-20,NC,fleek,0
2014-06-20,ND,anime,0
2014-06-20,ND,bae,4
2014-06-20,ND,boi,0
2014-06-20,ND,bruhhh,0
2014-06-20,ND,fleek,0
2014-06-20,NE,anime,0
2014-06-20,NE,bae,7
2014-06-20,NE,boi,0
2014-06-20,NE,bruhhh,0
2014-06-20,NE,fleek,0
2014-06-20,NH,anime,0
2014-06-20,NH,bae,4
2014-06-20,NH,boi,0
2014-06-20,NH,bruhhh,0
2014-06-20,NH,fleek,0
2014-06-20,NJ,anime,0
2014-06-20,NJ,bae,52
2014-06-20,NJ,boi,1
2014-06-20,NJ,bruhhh,2
2014-06-20,NJ,fleek,0
2014-06-20,NM,anime,1
2014-06-20,NM,bae,52
2014-06-20,NM,boi,1
2014-06-20,NM,bruhhh,1
2014-06-20,NM,fleek,0
2014-06-20,NV,anime,5
2014-06-20,NV,bae,230
2014-06-20,NV,boi,12
2014-06-20,NV,bruhhh,7
2014-06-20,NV,fleek,0
2014-06-20,NY,anime,4
2014-06-20,NY,bae,244
2014-06-20,NY,boi,5
2014-06-20,NY,bruhhh,2
2014-06-20,NY,fleek,0
2014-06-20,OH,anime,2
2014-06-20,OH,bae,470
2014-06-20,OH,boi,16
2014-06-20,OH,bruhhh,6
2014-06-20,OH,fleek,0
2014-06-20,OK,anime,2
2014-06-20,OK,bae,117
2014-06-20,OK,boi,3
2014-06-20,OK,bruhhh,3
2014-06-20,OK,fleek,0
2014-06-20,OR,anime,0
2014-06-20,OR,bae,52
2014-06-20,OR,boi,6
2014-06-20,OR,bruhhh,1
2014-06-20,OR,fleek,0
2014-06-20,PA,anime,1
2014-06-20,PA,bae,220
2014-06-20,PA,boi,7
2014-06-20,PA,bruhhh,9
2014-06-20,PA,fleek,0
2014-06-20,SC,anime,1
2014-06-20,SC,bae,204
2014-06-20,SC,boi,5
2014-06-20,SC,bruhhh,10
2014-06-20,SC,fleek,0
2014-06-20,SD,anime,0
2014-06-20,SD,bae,4
2014-06-20,SD,boi,1
2014-06-20,SD,bruhhh,0
2014-06-20,SD,fleek,0
2014-06-20,TN,anime,2
2014-06-20,TN,bae,178
2014-06-20,TN,boi,6
2014-06-20,TN,bruhhh,3
2014-06-20,TN,fleek,0
2014-06-20,TX,anime,27
2014-06-20,TX,bae,1896
2014-06-20,TX,boi,81
2014-06-20,TX,bruhhh,45
2014-06-20,TX,fleek,0
2014-06-20,UT,anime,1
2014-06-20,UT,bae,90
2014-06-20,UT,boi,0
2014-06-20,UT,bruhhh,2
2014-06-20,UT,fleek,0
2014-06-20,VA,anime,2
2014-06-20,VA,bae,113
2014-06-20,VA,boi,8
2014-06-20,VA,bruhhh,1
2014-06-20,VA,fleek,0
2014-06-20,VT,anime,0
2014-06-20,VT,bae,3
2014-06-20,VT,boi,0
2014-06-20,VT,bruhhh,0
2014-06-20,VT,fleek,0
2014-06-20,WA,anime,4
